BottomBarrelSurvey	2	SING0338.JPG	Link	8	3200	2.5	1581939275	2020	2	17	11	34	35	2185	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0339.JPG	Link	8	3200	2.5	1581939277	2020	2	17	11	34	37	2187	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0340.JPG	Link	8	3200	2.5	1581939279	2020	2	17	11	34	39	2189	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0341.JPG	Link	8	3200	2.5	1581939281	2020	2	17	11	34	41	2191	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0342.JPG	Link	8	3200	2.5	1581939283	2020	2	17	11	34	43	2193	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0343.JPG	Link	8	3200	2.5	1581939285	2020	2	17	11	34	45	2195	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0344.JPG	Link	8	3200	2.5	1581939287	2020	2	17	11	34	47	2197	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0345.JPG	Link	8	3200	2.5	1581939289	2020	2	17	11	34	49	2199	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0346.JPG	Link	8	3200	2.5	1581939291	2020	2	17	11	34	51	2201	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0347.JPG	Link	8	3200	2.5	1581939293	2020	2	17	11	34	53	2203	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0348.JPG	Link	8	3200	2.5	1581939295	2020	2	17	11	34	55	2205	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0349.JPG	Link	8	3200	2.5	1581939297	2020	2	17	11	34	57	2207	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0350.JPG	Link	8	3200	2.5	1581939299	2020	2	17	11	34	59	2209	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0351.JPG	Link	8	3200	2.5	1581939301	2020	2	17	11	35	1	2211	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0352.JPG	Link	8	3200	2.5	1581939303	2020	2	17	11	35	3	2213	-14.53	14	253	-42	-1			
